message,callsign,grid,power,condition,snr_db,linear_drift_hz,quadratic_residual_hz,trial_index,noise_seed,decoded_success,decoded_message,reported_snr,reported_drift,runtime_seconds
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,3,2026102003,0,,,,0.10655295999999836
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,2,2026102002,1,N0CAL DM79 37,-32,0,0.3193253349999985
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,1,2026102001,0,,,,0.894288876000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,5,2026102005,1,N0CAL DM79 37,-32,0,0.5799076890000023
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,4,2026102004,0,,,,0.667029491000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,6,2026102006,0,,,,0.5056978620000017
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,10,2026102010,1,N0CAL DM79 37,-30,0,0.28646320500000044
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,9,2026102009,1,N0CAL DM79 37,-31,0,0.4491277329999974
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,8,2026102008,0,,,,0.46547813500000146
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,7,2026102007,0,,,,0.556551037000002
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,13,2026102013,1,N0CAL DM79 37,-30,0,0.274772715000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,12,2026102012,1,N0CAL DM79 37,-33,0,0.30139056699999855
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,14,2026102014,1,N0CAL DM79 37,-32,0,0.2725120210000007
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,11,2026102011,0,,,,0.551774984999998
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,15,2026102015,1,N0CAL DM79 37,-31,0,0.3623800700000004
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,18,2026102018,1,N0CAL DM79 37,-31,0,0.2545326800000005
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,20,2026102020,1,N0CAL DM79 37,-32,0,0.06383385099999828
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,17,2026102017,0,,,,0.4342358009999998
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,16,2026102016,0,,,,0.5198760809999996
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,19,2026102019,1,N0CAL DM79 37,-32,0,0.2528355429999998
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,24,2026102024,1,N0CAL DM79 37,-30,0,0.15682608399999864
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,22,2026102022,1,N0CAL DM79 37,-32,0,0.26086898100000155
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,21,2026102021,1,N0CAL DM79 37,-32,0,0.453616083
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,23,2026102023,1,N0CAL DM79 37,-31,0,0.38847130199999924
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,28,2026102028,1,N0CAL DM79 37,-30,0,0.26224758200000053
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,25,2026102025,0,,,,0.4501945989999996
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,26,2026102026,0,,,,0.4612360889999998
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,29,2026102029,1,N0CAL DM79 37,-32,0,0.24602781300000132
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,30,2026102030,1,N0CAL DM79 37,-31,0,0.25221715300000014
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,27,2026102027,0,,,,0.5561752440000021
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,34,2026102034,1,N0CAL DM79 37,-31,0,0.315488117000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,31,2026102031,0,,,,0.5575983069999992
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,32,2026102032,1,N0CAL DM79 37,-32,0,0.3761023219999977
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,33,2026102033,0,,,,0.45432005600000025
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,35,2026102035,1,N0CAL DM79 37,-31,0,0.356853840000003
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,37,2026102037,0,,,,0.5608209950000003
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,36,2026102036,0,,,,0.5627551950000012
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,39,2026102039,1,N0CAL DM79 37,-31,0,0.2523616759999996
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,38,2026102038,0,,,,0.5365327559999997
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,40,2026102040,1,N0CAL DM79 37,-31,0,0.2846929379999992
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,43,2026102043,1,N0CAL DM79 37,-31,0,0.24498034600000196
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,41,2026102041,1,N0CAL DM79 37,-31,0,0.3502452940000005
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,42,2026102042,0,,,,0.5506250729999991
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,45,2026102045,1,N0CAL DM79 37,-31,0,0.35115948600000024
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,44,2026102044,0,,,,0.44481215099999716
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,46,2026102046,0,,,,0.5387636950000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,49,2026102049,1,N0CAL DM79 37,-31,0,0.36840577699999955
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,47,2026102047,0,,,,0.581808560999999
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,50,2026102050,1,N0CAL DM79 37,-33,0,0.3062975299999984
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,48,2026102048,0,,,,0.5792882060000011
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,52,2026102052,1,N0CAL DM79 37,-32,0,0.3524699120000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,53,2026102053,1,N0CAL DM79 37,-31,0,0.3523523080000004
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,51,2026102051,0,,,,0.45587783799999926
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,54,2026102054,1,N0CAL DM79 37,-31,0,0.38596228300000135
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,58,2026102058,1,N0CAL DM79 37,-31,0,0.17268517800000183
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,57,2026102057,0,,,,0.46529120599999985
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,56,2026102056,0,,,,0.595209852
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,59,2026102059,0,,,,0.44853492600000067
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,55,2026102055,0,,,,0.9515873769999992
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,61,2026102061,1,N0CAL DM79 37,-30,0,0.38163003100000026
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,60,2026102060,0,,,,0.5514213429999977
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,62,2026102062,1,N0CAL DM79 37,-31,0,0.3472965400000021
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,63,2026102063,1,N0CAL DM79 37,-32,0,0.36720704899999745
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,66,2026102066,1,N0CAL DM79 37,-30,0,0.303283952000001
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,64,2026102064,0,,,,0.4533777299999997
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,65,2026102065,0,,,,0.4403029729999979
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,68,2026102068,1,N0CAL DM79 37,-31,0,0.14578323099999935
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,67,2026102067,0,,,,0.4161134319999995
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,71,2026102071,1,N0CAL DM79 37,-30,0,0.28697734100000005
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,69,2026102069,0,,,,0.44450492100000005
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,70,2026102070,0,,,,0.427907072
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,72,2026102072,1,N0CAL DM79 37,-31,0,0.2517523369999992
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,74,2026102074,1,N0CAL DM79 37,-32,0,0.27722232900000066
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,75,2026102075,1,N0CAL DM79 37,-32,0,0.27987655300000114
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,73,2026102073,0,,,,0.5476425229999968
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,78,2026102078,1,N0CAL DM79 37,-32,0,0.2601184070000002
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,76,2026102076,0,,,,0.5331169539999969
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,77,2026102077,0,,,,0.5317891079999981
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,79,2026102079,0,,,,0.4414670439999995
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,80,2026102080,1,N0CAL DM79 37,-31,0,0.3865845130000025
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,81,2026102081,1,N0CAL DM79 37,-31,0,0.391239082999995
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,82,2026102082,1,N0CAL DM79 37,-30,0,0.25622226600000175
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,83,2026102083,1,N0CAL DM79 37,-32,0,0.19192965100000237
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,86,2026102086,1,N0CAL DM79 37,-31,0,0.1551143879999941
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,85,2026102085,1,N0CAL DM79 37,-31,0,0.27755645399999906
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,84,2026102084,1,N0CAL DM79 37,-31,0,0.3481037309999948
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,88,2026102088,1,N0CAL DM79 37,-31,0,0.27038642600000173
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,90,2026102090,1,N0CAL DM79 37,-31,0,0.2955323989999954
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,87,2026102087,0,,,,0.5554126520000011
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,89,2026102089,0,,,,0.573725967999998
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,93,2026102093,1,N0CAL DM79 37,-31,0,0.2834085860000002
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,92,2026102092,0,,,,0.4831850499999959
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,91,2026102091,0,,,,0.590261144000003
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,96,2026102096,0,,,,0.04493426500000197
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,95,2026102095,1,N0CAL DM79 37,-31,0,0.2156835530000052
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,94,2026102094,1,N0CAL DM79 37,-30,0,0.39770211000000444
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,99,2026102099,1,N0CAL DM79 37,-32,0,0.28718999800000233
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,0,2026102000,1,G4AAA IO91 10,-32,0,0.27087635600000226
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,98,2026102098,0,,,,0.4588408399999935
N0CAL DM79 37,N0CAL,DM79,37,awgn,-31.5,0.0,0.0,97,2026102097,0,,,,0.5819076060000015
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,2,2026102002,1,G4AAA IO91 10,-32,0,0.392247789999999
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,1,2026102001,0,,,,0.5596700060000046
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,6,2026102006,0,,,,0.05113683599999774
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,4,2026102004,0,,,,0.4588667270000002
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,3,2026102003,0,,,,0.5696170489999943
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,5,2026102005,0,,,,0.46523007000000405
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,9,2026102009,1,G4AAA IO91 10,-31,0,0.2911747230000046
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,7,2026102007,0,,,,0.5534432529999975
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,8,2026102008,0,,,,0.5394904779999976
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,11,2026102011,1,G4AAA IO91 10,-30,0,0.26145135099999806
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,10,2026102010,1,G4AAA IO91 10,-30,0,0.33668351700000443
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,12,2026102012,1,G4AAA IO91 10,-32,0,0.24586334500000362
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,15,2026102015,1,G4AAA IO91 10,-30,0,0.2331564610000001
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,13,2026102013,0,,,,0.5036344699999944
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,14,2026102014,0,,,,0.5107546380000016
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,19,2026102019,1,G4AAA IO91 10,-31,0,0.15768242600000093
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,16,2026102016,0,,,,0.5001032690000002
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,18,2026102018,1,G4AAA IO91 10,-31,0,0.24023226399999942
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,17,2026102017,0,,,,0.5168290100000021
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,22,2026102022,1,G4AAA IO91 10,-32,0,0.1336762740000026
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,24,2026102024,0,,,,0.03811368800000281
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,20,2026102020,1,G4AAA IO91 10,-32,0,0.21954274699999843
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,23,2026102023,1,G4AAA IO91 10,-32,0,0.33280657299999916
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,21,2026102021,0,,,,0.4866188149999999
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,27,2026102027,1,G4AAA IO91 10,-34,0,0.2267789779999987
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,25,2026102025,0,,,,0.5065577880000021
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,26,2026102026,0,,,,0.5045027980000043
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,28,2026102028,1,G4AAA IO91 10,-30,0,0.24736474500000583
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,29,2026102029,1,G4AAA IO91 10,-32,0,0.2292548019999998
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,32,2026102032,1,G4AAA IO91 10,-32,0,0.2556566189999998
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,30,2026102030,1,G4AAA IO91 10,-32,0,0.3058741789999999
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,31,2026102031,0,,,,0.3881148279999991
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,33,2026102033,1,G4AAA IO91 10,-32,0,0.22869171600000016
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,34,2026102034,1,G4AAA IO91 10,-31,0,0.22019924900000376
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,37,2026102037,1,G4AAA IO91 10,-30,0,0.26185454000000163
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,36,2026102036,1,G4AAA IO91 10,-31,0,0.31793874399999567
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,38,2026102038,1,G4AAA IO91 10,-30,0,0.22546074699999963
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,35,2026102035,0,,,,0.4954689839999986
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,39,2026102039,1,G4AAA IO91 10,-31,0,0.33576592899999724
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,43,2026102043,0,,,,0.050122463000001005
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,40,2026102040,0,,,,0.49561622499999913
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,41,2026102041,0,,,,0.4913069899999982
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,42,2026102042,0,,,,0.5117446389999998
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,46,2026102046,1,G4AAA IO91 10,-31,0,0.3353962589999995
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,44,2026102044,0,,,,0.5145571639999957
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,47,2026102047,1,G4AAA IO91 10,-30,0,0.3417298500000001
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,45,2026102045,0,,,,0.5079507800000016
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,48,2026102048,1,G4AAA IO91 10,-31,0,0.3618084269999997
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,51,2026102051,1,G4AAA IO91 10,-32,0,0.22448181899999753
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,49,2026102049,0,,,,0.42897897900000004
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,50,2026102050,0,,,,0.5206444559999994
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,52,2026102052,0,,,,0.41107376400000106
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,53,2026102053,0,,,,0.5335775030000036
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,54,2026102054,0,,,,0.518773705000001
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,58,2026102058,0,,,,0.05538748600000076
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,56,2026102056,1,G4AAA IO91 10,-32,0,0.2708617529999984
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,59,2026102059,1,G4AAA IO91 10,-31,0,0.24326346600000193
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,57,2026102057,0,,,,0.41707270700000265
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,55,2026102055,1,G4AAA IO91 10,-31,0,0.7529962770000012
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,60,2026102060,0,,,,0.5120648790000004
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,62,2026102062,1,G4AAA IO91 10,-31,0,0.328496751000003
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,61,2026102061,0,,,,0.48266607500000447
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,63,2026102063,0,,,,0.5069061359999978
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,65,2026102065,1,G4AAA IO91 10,-31,0,0.24446074500000492
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,64,2026102064,0,,,,0.41469727199999795
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,69,2026102069,0,,,,0.04328014600000074
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,67,2026102067,1,G4AAA IO91 10,-31,0,0.2398903699999977
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,66,2026102066,0,,,,0.41395152799999835
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,68,2026102068,0,,,,0.414222082000002
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,71,2026102071,1,G4AAA IO91 10,-30,0,0.26832424600000593
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,72,2026102072,1,G4AAA IO91 10,-31,0,0.280802027
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,74,2026102074,0,,,,0.0519292440000001
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,70,2026102070,0,,,,0.5118445670000042
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,76,2026102076,1,G4AAA IO91 10,-31,0,0.22229655900000012
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,75,2026102075,1,G4AAA IO91 10,-32,0,0.24648129399999874
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,78,2026102078,0,,,,0.035643168
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,73,2026102073,0,,,,0.5122206059999996
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,77,2026102077,0,,,,0.39428752199999906
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,79,2026102079,1,G4AAA IO91 10,-32,0,0.32094092500000215
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,81,2026102081,1,G4AAA IO91 10,-31,0,0.24256595299999617
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,82,2026102082,1,G4AAA IO91 10,-30,0,0.22535433499999868
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,80,2026102080,0,,,,0.4953646690000042
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,83,2026102083,1,G4AAA IO91 10,-31,0,0.2427004789999998
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,85,2026102085,1,G4AAA IO91 10,-31,0,0.24002567200000158
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,84,2026102084,1,G4AAA IO91 10,-31,0,0.6247649499999994
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,86,2026102086,0,,,,0.5424086259999967
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,87,2026102087,0,,,,0.5253415310000022
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,88,2026102088,1,G4AAA IO91 10,-32,0,0.38984684300000083
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,90,2026102090,1,G4AAA IO91 10,-31,0,0.25179523399999937
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,89,2026102089,1,G4AAA IO91 10,-31,0,0.3041519120000018
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,92,2026102092,0,,,,0.4325163249999946
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,93,2026102093,1,G4AAA IO91 10,-31,0,0.25421964099999883
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,96,2026102096,0,,,,0.045632212999997535
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,91,2026102091,0,,,,0.5292758329999998
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,94,2026102094,1,G4AAA IO91 10,-30,0,0.33912432300000006
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,95,2026102095,1,G4AAA IO91 10,-31,0,0.28918807800000224
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,97,2026102097,1,G4AAA IO91 10,-31,0,0.2776598539999995
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,99,2026102099,1,G4AAA IO91 10,-33,0,0.37525133900000185
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,0,2026102000,1,M0BEE JO02 30,-32,0,0.2954256270000002
G4AAA IO91 10,G4AAA,IO91,10,awgn,-31.5,0.0,0.0,98,2026102098,0,,,,0.5669338499999981
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,1,2026102001,1,M0BEE JO02 30,-31,0,0.38220997999999895
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,2,2026102002,1,M0BEE JO02 30,-31,0,0.3712954989999986
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,6,2026102006,0,,,,0.04429663500000203
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,4,2026102004,0,,,,0.45953747500000475
M0BEE JO02 30,M0BEE,JO02,30,awgn,-31.5,0.0,0.0,3,2026102003,0,,,,0.555555806000001
