replicate,bDA,status,iterations,error
512,10.157970458589647,success,5,
513,9.628164397498523,success,4,
514,10.877078352607047,success,4,
515,9.706941732725186,success,4,
516,9.307268279457887,success,5,
517,10.947825737891062,success,5,
518,9.122995939629948,success,4,
519,11.604394621782745,success,5,
520,10.300046215725281,success,4,
521,9.745962339638126,success,4,
522,8.638459215522605,success,5,
523,10.406738469134686,success,4,
524,10.395268379962047,success,4,
525,8.891037018212215,success,4,
526,9.513284557728005,success,5,
527,12.0247253211039,success,5,
528,9.691223981792586,success,5,
529,10.137287624472789,success,4,
530,9.56432525196916,success,5,
531,8.682155822578917,success,5,
532,9.157240139987222,success,5,
533,9.944791670817816,success,4,
534,9.77930264153816,success,4,
535,10.227566606111747,success,4,
536,10.165865961883165,success,4,
537,9.576903027398467,success,4,
538,8.752785471240582,success,5,
539,10.906015673130954,success,4,
540,10.340503167691644,success,5,
541,8.799260916398682,success,5,
542,9.087684444276315,success,5,
543,9.909360839468986,success,4,
544,12.1476018723297,success,5,
545,10.33975875704666,success,4,
546,9.46391440216632,success,4,
547,8.420416756701604,success,5,
548,10.245154968982,success,5,
549,11.006779198176353,success,5,
550,9.441451918014659,success,5,
551,10.023373623827233,success,4,
552,8.534291611198494,success,5,
553,10.707232692874477,success,4,
554,10.574610004288626,success,5,
555,9.80766881769474,success,5,
556,9.262364289833895,success,5,
557,10.050198441598559,success,5,
558,10.568478116122193,success,5,
559,9.574381495329758,success,5,
560,9.892179028504945,success,5,
561,11.053814272409282,success,5,
562,10.158756137966533,success,5,
563,9.999320063575913,success,4,
564,10.038204390206959,success,4,
565,9.820001700793163,success,4,
566,9.60891517444175,success,5,
567,9.926196105093636,success,4,
568,11.665867765501,success,5,
569,10.325111545905338,success,5,
570,9.95024981525134,success,4,
571,10.894548038156834,success,5,
572,9.67617468031761,success,4,
573,11.672753647874117,success,5,
574,7.489255659056909,success,5,
575,10.057205922658381,success,4,
576,9.81031549956987,success,5,
577,11.123038179027196,success,5,
578,10.84406401698828,success,5,
579,10.716921847465306,success,5,
580,10.667066218084454,success,4,
581,7.816536167427422,success,5,
582,10.543854557319847,success,4,
583,10.002490770066665,success,5,
584,8.870934665417519,success,5,
585,9.534355000531976,success,5,
586,10.007617308243175,success,4,
587,11.094946549927782,success,5,
588,10.833589368017105,success,4,
589,10.353201423041533,success,4,
590,10.94275302471578,success,5,
591,10.989394208830252,success,4,
592,8.081506526321746,success,5,
593,10.07803588383339,success,5,
594,9.537246884387079,success,5,
595,9.731961711157483,success,5,
596,10.636436304471257,success,5,
597,12.383465754125432,success,5,
598,10.223484126587001,success,4,
