trajectory_id,noise_type,f_carrier_hz,sigma_y_ref,trajectory_index,seed,tau_seconds,allan_deviation
random_walk_FM_t0385_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,385,2026301384,32,5.680403149221715e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,1,1.0738978721886827e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,2,1.3321140413886235e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,4,1.9095669319799435e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,8,2.619032674651153e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,16,4.1303031241787005e-09
random_walk_FM_t0386_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,386,2026301385,32,5.9460975019152346e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,1,1.0876501674350004e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,2,1.3517739045732618e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,4,1.744128218356791e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,8,2.2019322729826305e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,16,3.0870903329294667e-09
random_walk_FM_t0387_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,387,2026301386,32,2.4489360976587753e-09
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,1,9.41845555180229e-10
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,2,1.0328084941676618e-09
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,4,1.1705530529150064e-09
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,8,1.7351732332241929e-09
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,16,2.5555990874091955e-09
random_walk_FM_t0388_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,388,2026301387,32,2.633624648797246e-09
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,1,9.620030770565988e-10
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,2,1.0277733973401336e-09
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,4,1.335802593625526e-09
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,8,1.851371305325927e-09
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,16,1.9562183585298538e-09
random_walk_FM_t0389_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,389,2026301388,32,3.369679802115185e-09
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,1,9.244254623033297e-10
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,2,1.2141344576461838e-09
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,4,1.7481669081942077e-09
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,8,2.4282360873676226e-09
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,16,3.5051896493715204e-09
random_walk_FM_t0390_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,390,2026301389,32,6.81337438618911e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,1,1.1349288189086502e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,2,1.4341047785943704e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,4,1.7087072542226327e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,8,2.3936266842930726e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,16,3.7111514348878035e-09
random_walk_FM_t0391_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,391,2026301390,32,3.078538658333099e-09
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,1,9.915373463550825e-10
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,2,1.233199382992292e-09
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,4,1.6620161507655166e-09
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,8,2.4462640697899217e-09
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,16,4.183612461672533e-09
random_walk_FM_t0392_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,392,2026301391,32,7.63285471962873e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,1,1.0274893397214323e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,2,1.0560708053634096e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,4,1.3207312499826005e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,8,1.576664944102734e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,16,1.830817151061863e-09
random_walk_FM_t0393_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,393,2026301392,32,3.2316541357522476e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,1,1.1082512188093935e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,2,1.413479789028973e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,4,1.9050773683685697e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,8,2.815977067722331e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,16,3.5086342723761763e-09
random_walk_FM_t0394_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,394,2026301393,32,3.1182909490904408e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,1,1.021250313889162e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,2,1.215898728938859e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,4,1.437923458375647e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,8,1.7056976069598446e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,16,2.55502798260681e-09
random_walk_FM_t0395_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,395,2026301394,32,5.135565243892335e-09
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,1,9.467517187180368e-10
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,2,1.1890105829830212e-09
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,4,1.7609211830297844e-09
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,8,2.496908759309426e-09
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,16,3.7852677428907216e-09
random_walk_FM_t0396_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,396,2026301395,32,7.887307806511351e-09
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,1,9.150779800221551e-10
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,2,9.998024725066057e-10
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,4,1.2205357930375886e-09
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,8,1.541697975262625e-09
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,16,2.1282663564014414e-09
random_walk_FM_t0397_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,397,2026301396,32,2.261051443309761e-09
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,1,9.654662609328764e-10
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,2,1.2126996558899648e-09
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,4,1.7750741344310044e-09
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,8,2.3827812997434296e-09
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,16,2.7162253468163787e-09
random_walk_FM_t0398_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,398,2026301397,32,5.239097306351213e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,1,1.077658702514029e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,2,1.378655331557481e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,4,1.977517731470585e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,8,2.9616803893833463e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,16,4.732957164364175e-09
random_walk_FM_t0399_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,399,2026301398,32,7.438644791656036e-09
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,1,9.238395247051044e-10
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,2,1.0155581252677798e-09
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,4,1.2799922352730149e-09
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,8,1.5496473997574468e-09
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,16,1.7285180701979375e-09
random_walk_FM_t0400_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,400,2026301399,32,2.33806974458145e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,1,1.0456960474313895e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,2,1.3597848011741677e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,4,1.928472532538731e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,8,2.822917027199395e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,16,3.75877516452973e-09
random_walk_FM_t0401_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,401,2026301400,32,3.523326511594274e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,1,1.0196947727816462e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,2,1.2597810363294574e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,4,1.804831481861764e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,8,2.8654617233338886e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,16,4.390500937797283e-09
random_walk_FM_t0402_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,402,2026301401,32,3.955925725320423e-09
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,1,9.82115200100973e-10
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,2,1.0811699149292267e-09
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,4,1.4235684683399834e-09
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,8,1.7964857980885835e-09
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,16,2.3371772547460327e-09
random_walk_FM_t0403_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,403,2026301402,32,1.7500996703442758e-09
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,1,9.830012646858347e-10
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,2,1.235914802561741e-09
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,4,1.537513992052436e-09
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,8,2.1808565290696355e-09
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,16,3.5792557223768736e-09
random_walk_FM_t0404_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,404,2026301403,32,6.735720681089667e-09
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,1,9.543214062550458e-10
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,2,1.1358628554214498e-09
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,4,1.5225924638294027e-09
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,8,2.1625192299077886e-09
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,16,2.7130196450312676e-09
random_walk_FM_t0405_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,405,2026301404,32,2.4495705210573623e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,1,1.1343218501524798e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,2,1.4020500023123232e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,4,1.9945024226480683e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,8,2.7568319817982563e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,16,3.824156777404372e-09
random_walk_FM_t0406_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,406,2026301405,32,4.744508072588446e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,1,1.0985635267289138e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,2,1.4280197388941276e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,4,2.1100993227151805e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,8,3.36024884313912e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,16,5.048137901421337e-09
random_walk_FM_t0407_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,407,2026301406,32,7.211514103553825e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,1,1.0799189911974924e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,2,1.4043754720005774e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,4,1.9011008891507767e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,8,2.8646165916385235e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,16,4.466939689734617e-09
random_walk_FM_t0408_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,408,2026301407,32,6.253378155754434e-09
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,1,9.895302135520113e-10
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,2,1.213497196855797e-09
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,4,1.7980309292314752e-09
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,8,2.684018046930882e-09
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,16,3.743505247199164e-09
random_walk_FM_t0409_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,409,2026301408,32,5.674335506326282e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,1,1.0402908187104846e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,2,1.2708910155216447e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,4,1.7511586291671678e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,8,2.620319927232348e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,16,3.5329868053925563e-09
random_walk_FM_t0410_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,410,2026301409,32,3.4985358249020243e-09
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,1,9.400275303920713e-10
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,2,1.3516872800328389e-09
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,4,2.099771093694504e-09
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,8,3.1813007789346504e-09
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,16,4.529637194570954e-09
random_walk_FM_t0411_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,411,2026301410,32,5.683979289171892e-09
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,1,9.197837982771153e-10
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,2,1.124120672813133e-09
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,4,1.5935439615199331e-09
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,8,2.643780659314367e-09
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,16,3.836150951264922e-09
random_walk_FM_t0412_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,412,2026301411,32,3.1899497509419938e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,1,1.0510300501844415e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,2,1.4248575273934248e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,4,2.097029457335384e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,8,3.1059597443262662e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,16,4.953492012712582e-09
random_walk_FM_t0413_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,413,2026301412,32,5.23879085245057e-09
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,1,8.735786856664151e-10
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,2,1.190685560190049e-09
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,4,1.7299568400279362e-09
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,8,2.463683897830124e-09
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,16,2.872634008903258e-09
random_walk_FM_t0414_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,414,2026301413,32,2.63551560098922e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,1,1.0183861738904783e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,2,1.2942443528393684e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,4,1.7879170061902744e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,8,2.760239639579412e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,16,4.2712198189008425e-09
random_walk_FM_t0415_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,415,2026301414,32,7.475071999062027e-09
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,1,9.952315316275565e-10
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,2,1.1894143682108186e-09
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,4,1.5670997321620067e-09
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,8,2.2968436474548563e-09
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,16,3.822645745185992e-09
random_walk_FM_t0416_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,416,2026301415,32,4.830805321375403e-09
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,1,9.043615040607733e-10
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,2,1.0885588931820056e-09
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,4,1.2765973733454598e-09
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,8,1.5629639418344109e-09
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,16,2.064305787951081e-09
random_walk_FM_t0417_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,417,2026301416,32,2.0794154564424532e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,1,1.0401975285027716e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,2,1.3541376936102797e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,4,1.7632675527518985e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,8,2.2660774247670685e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,16,2.8566482588052085e-09
random_walk_FM_t0418_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,418,2026301417,32,3.574440528242158e-09
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,1,9.562597242551264e-10
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,2,1.0430136031848592e-09
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,4,1.347291082777491e-09
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,8,1.7753406194380409e-09
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,16,2.3385672559956128e-09
random_walk_FM_t0419_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,419,2026301418,32,2.4630063625342482e-09
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,1,9.504833455411965e-10
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,2,1.2373724822701229e-09
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,4,1.7751988305180938e-09
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,8,2.740614162244545e-09
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,16,4.595084342322767e-09
random_walk_FM_t0420_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,420,2026301419,32,5.883727693327388e-09
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,1,9.706407405228988e-10
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,2,1.2210671323118015e-09
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,4,1.5631829039447926e-09
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,8,2.2889340710095396e-09
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,16,3.5238390911407383e-09
random_walk_FM_t0421_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,421,2026301420,32,4.953726888397311e-09
random_walk_FM_t0422_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,422,2026301421,1,9.71542930174433e-10
random_walk_FM_t0422_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,422,2026301421,2,1.1374263944104905e-09
random_walk_FM_t0422_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,422,2026301421,4,1.3876907368532794e-09
random_walk_FM_t0422_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,422,2026301421,8,1.790217645660986e-09
random_walk_FM_t0422_f7000000_s1e-09,random_walk_FM,7000000.0,1e-09,422,2026301421,16,2.64247648101517e-09
